id_code,start_time,end_time,duration,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20
10108,25/03/2022 15:20,25/03/2022 15:24,4,I agree,Student,ABDUL76704,Male,Mailout,1987,Neither,Nigeria,Professional working proficiency,Nigerian,Married,Islam,South East,Employed part-time,Yes,"£10, 001 to £20, 000","£20, 001 to £30, 000",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
10114,25/03/2022 20:07,25/03/2022 20:13,6,I agree,Student,ANTON85601,Male,Mailout,1996,Neither,India,Native / bilingual proficiency,[Decline to Answer],[Decline to Answer],No religion,Not from the UK,Employed part-time,No,"Below £10, 00","£10, 001 to £20, 000",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Economics
10117,05/05/2022 19:58,05/05/2022 20:01,3,I agree,Student,MOHDY98901,Female,Mailout,1999,Neither,Malayasia,Native / bilingual proficiency,English,"Single, not living with partner",Islam,London,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Psychology
10141,25/03/2022 15:18,25/03/2022 15:21,3,I agree,Student,DZIKO09109,Female,Mailout,2001,Neither,Poland,Limited working proficiency,Polish,"Single, not living with partner",No religion,Not from the UK,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Language & Linguistics
10144,29/03/2022 16:30,29/03/2022 16:34,4,I agree,Student,EFTHY04802,Male,Mailout,1998,Neither,Greece,Native / bilingual proficiency,Greek,"Single, not living with partner",No religion,Not from the UK,Not currently employed,No,"Below £10, 00","Above £50, 001",Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Essex Business School
10150,29/03/2022 13:21,29/03/2022 13:25,4,I agree,Student,ELSAB90903,Female,Other,1999,Neither,Germany,Full professional proficiency,German,"Single, not living with partner",Islam,Not from the UK,Employed part-time,No,"Below £10, 00","Above £50, 001",Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Government
10159,25/03/2022 15:48,25/03/2022 15:51,3,I agree,Student,FULCH74902,Female,Mailout,1999,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,East of England,Employed part-time,No,"Below £10, 00","£20, 001 to £30, 000",Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Sociology
10177,06/04/2022 10:11,06/04/2022 10:15,4,I agree,Student,JACKS35707,Male,Fresher's Fair,1997,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,East of England,Not currently employed,No,"£10, 001 to £20, 000","£10, 001 to £20, 000",Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Language & Linguistics
10201,05/05/2022 19:54,05/05/2022 19:56,2,I agree,Student,MURIE04406,Female,Mailout,1994,Neither,Mexico,Full professional proficiency,Spanish,"Single, living with partner",Christianity,East of England,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Government
10207,25/03/2022 17:30,25/03/2022 17:34,4,I agree,Student,PUTTI06804,Female,Fresher's Fair,1988,Neither,Thailand,[Decline to Answer],Thai,"Single, not living with partner",Buddhism,East of England,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Mathematical Sciences
10213,25/03/2022 18:05,25/03/2022 18:08,3,I agree,Student,ROBER19105,Female,Mailout,2001,British citizen,United Kingdom,Native / bilingual proficiency,English,"Single, not living with partner",No religion,South East,Not currently employed,No,"Below £10, 00","£30, 001 to £40, 000",Online and lab based,2021,Undergraduate Degree (e.g. BA/BSc),Sociology
10219,25/03/2022 15:17,25/03/2022 15:22,5,I agree,Student,SANDH22507,Male,Mailout,1975,Neither,India,Professional working proficiency,Punjabi,Married,Sikhism,South East,Employed part-time,Yes,"Below £10, 00","£10, 001 to £20, 000",Online and lab based,2020,Master's Degree (e.g. MA/MSc/MRes),Economics
10222,27/03/2022 1:17,27/03/2022 1:21,4,I agree,Student,SEVEL25101,Male,Mailout,2001,Neither,Lithuania,Native / bilingual proficiency,Lithuanian,[Decline to Answer],No religion,North East,Employed part-time,No,"Below £10, 00",[Decline to Answer],Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Government
10234,25/03/2022 15:14,25/03/2022 15:16,2,I agree,Student,TEUBN70702,Female,Mailout,1997,Neither,Germany,Professional working proficiency,German,"Single, not living with partner",Christianity,East of England,Employed part-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Undergraduate Degree (e.g. BA/BSc),Other
10237,29/03/2022 23:30,29/03/2022 23:37,7,I agree,Student,THAMI54905,Female,Other,1999,British citizen,I don't hold another citizenship,Native / bilingual proficiency,Bengali,"Single, not living with partner",Islam,London,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,Oct-18,Undergraduate Degree (e.g. BA/BSc),Government
10249,06/04/2022 14:42,06/04/2022 14:44,2,I agree,Student,TRULE87007,Female,Mailout,2000,Permanent resident in the UK,Latvia,Native / bilingual proficiency,Latvian,"Single, not living with partner",No religion,London,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,FINAL,Undergraduate Degree (e.g. BA/BSc),Economics
10258,14/04/2022 16:20,14/04/2022 16:22,2,I agree,Student,VANVU94708,Female,Mailout,1997,Neither,South Africa,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,East of England,Not currently employed,No,"Below £10, 00","Below £10, 00",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Government
10261,03/04/2022 7:42,03/04/2022 7:54,12,I agree,Student,WANGS44307,Female,Mailout,China,Neither,China,Full professional proficiency,Mandarin Chinese,"Single, not living with partner",[Decline to Answer],Not from the UK,[Decline to Answer],No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Undergraduate Degree (e.g. BA/BSc),Government
10267,25/03/2022 15:13,25/03/2022 15:17,4,I agree,Student,ZAKIL10309,Female,Mailout,1983,Neither,Egypt,Full professional proficiency,Arabic,"Single, not living with partner",No religion,Not from the UK,Not currently employed,No,Prefer not to answer,Prefer not to answer,Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
10273,26/03/2022 10:44,26/03/2022 10:54,10,I agree,Student,2004305,Male,Mailout,2000,Neither,Czech Republic,Full professional proficiency,Czech,"Single, not living with partner",No religion,[Decline to Answer],Employed part-time,No,Prefer not to answer,Prefer not to answer,Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Government
10312,27/03/2022 22:30,27/03/2022 22:32,2,I agree,Student,PARKE90808,Female,Other,1998,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,South East,Employed part-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Other
10315,25/03/2022 19:02,25/03/2022 19:05,3,I agree,Student,SOYOC75609,Male,Mailout,1986,Neither,Turkey,Native / bilingual proficiency,Turkish,"Single, not living with partner",No religion,London,Not currently employed,No,"Below £10, 00","Below £10, 00",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Other
10339,05/07/2022 22:18,05/07/2022 22:20,2,I agree,Student,[Decline to Answer],Female,Other,2002,Permanent resident in the UK,Ireland,Native / bilingual proficiency,Irish,"Single, living with partner",Christianity,South East,Employed part-time,No,"Below £10, 00","£30, 001 to £40, 000",Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Language & Linguistics
10351,25/06/2022 18:32,25/06/2022 18:34,2,I agree,Student,HAYWA71000,Male,Other,2000,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,East of England,Not currently employed,No,"Below £10, 00",[Decline to Answer],Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Essex Business School
10357,07/04/2022 10:35,07/04/2022 10:37,2,I agree,Student,[Decline to Answer],Male,Other,1999,Neither,Norway,Professional working proficiency,[Decline to Answer],"Single, living with partner",Other,[Decline to Answer],Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2021,Undergraduate Degree (e.g. BA/BSc),Government
10366,27/03/2022 19:44,27/03/2022 19:47,3,I agree,Student,1902942,Male,Mailout,2000,British citizen,United Kingdom,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,East of England,Employed part-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Economics
10381,26/04/2022 18:26,26/04/2022 18:30,4,I agree,Student,TEMPL82202,Other,Other,2002,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,[Decline to Answer],[Decline to Answer],No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Undergraduate Degree (e.g. BA/BSc),"Literature, Film & Theatre Studies"
10396,03/05/2022 11:54,03/05/2022 11:58,4,I agree,Student,GRUMM56009,Female,[Decline to Answer],2000,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,East Midlands,Employed part-time,No,"Below £10, 00","£10, 001 to £20, 000",Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Computer Science & Electronic Engineering
10405,06/04/2022 15:16,06/04/2022 15:19,3,I agree,Student,OTUBA92501,Female,Mailout,1995,Neither,Nigeria,Full professional proficiency,English,"Single, not living with partner",Christianity,East of England,Employed part-time,No,"Below £10, 00","Above £50, 001",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
10411,28/03/2022 10:06,28/03/2022 10:11,5,I agree,Student,PLUSS48904,Male,Other,1999,Neither,France,Full professional proficiency,French,"Single, not living with partner",No religion,Not from the UK,Employed part-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,2022,Undergraduate Degree (e.g. BA/BSc),Economics
10420,07/04/2022 11:38,07/04/2022 11:40,2,I agree,Neither,[Decline to Answer],Male,From a friend,2003,Neither,India,Full professional proficiency,Hindi,"Single, not living with partner",Hinduism,Not from the UK,Not currently employed,No,"Below £10, 00","Below £10, 00",Only online,[Decline to Answer],Undergraduate Degree (e.g. BA/BSc),Health & Human Sciences
10426,27/04/2022 14:28,27/04/2022 14:31,3,I agree,Student,HASHI97803,Female,Other,1998,Neither,Brunei Darussalam,Native / bilingual proficiency,Malaysian,"Single, living with partner",Islam,South East,Not currently employed,No,"Below £10, 00","£20, 001 to £30, 000",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Psychology
10435,06/04/2022 12:26,06/04/2022 12:32,6,I agree,Student,2103438,Female,Mailout,2002,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",[Decline to Answer],South East,Employed part-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Undergraduate Degree (e.g. BA/BSc),Philosophy
10447,06/04/2022 10:31,06/04/2022 10:32,1,I agree,Neither,[Decline to Answer],Female,Other,1985,Neither,Japan,Full professional proficiency,Japanese,"Single, living with partner",No religion,London,Employed full-time,No,[Decline to Answer],[Decline to Answer],Only online,[Decline to Answer],Not a student,[Decline to Answer]
10450,25/03/2022 15:29,25/03/2022 15:35,6,I agree,Neither,JAMES56508,Male,Mailout,1995,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,East of England,Employed full-time,No,"£10, 001 to £20, 000","Above £50, 001",Online and lab based,2013,Undergraduate Degree (e.g. BA/BSc),Sociology
10465,25/03/2022 22:52,25/03/2022 22:56,4,I agree,Neither,[Decline to Answer],Female,[Decline to Answer],1979,British citizen,United Kingdom,[Decline to Answer],English,Married,Christianity,East of England,Employed part-time,Yes,"£10, 001 to £20, 000","£10, 001 to £20, 000",Only online,[Decline to Answer],[Decline to Answer],[Decline to Answer]
10468,25/03/2022 15:13,25/03/2022 15:19,6,I agree,Neither,[Decline to Answer],Male,From a friend,1993,Neither,India,Professional working proficiency,English,"Single, not living with partner",Christianity,Not from the UK,Employed full-time,No,"£40, 001 to £50, 000","Above £50, 001",Only online,[Decline to Answer],Undergraduate Degree (e.g. BA/BSc),[Decline to Answer]
10471,25/03/2022 15:02,25/03/2022 15:04,2,I agree,Neither,[Decline to Answer],Female,Other,1995,Neither,India,Native / bilingual proficiency,Hindi,"Single, not living with partner",Hinduism,West Midlands,Not currently employed,No,"£10, 001 to £20, 000","£10, 001 to £20, 000",Only online,[Decline to Answer],PhD,Economics
10477,25/03/2022 15:29,25/03/2022 15:31,2,I agree,Neither,[Decline to Answer],Female,Other,1998,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,East of England,Employed full-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,[Decline to Answer],Not a student,Not an Essex university student
10480,28/03/2022 14:19,28/03/2022 14:22,3,I agree,Neither,N/A,Female,Other,1984,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,London,Employed full-time,Yes,[Decline to Answer],[Decline to Answer],Only online,N/A,Not a student,Not an Essex university student
10495,25/03/2022 18:07,25/03/2022 18:10,3,I agree,Neither,[Decline to Answer],Female,Other,2003,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,East of England,Employed part-time,No,"Below £10, 00","£40, 001 to £50, 000",Online and lab based,[Decline to Answer],Not a student,"Literature, Film & Theatre Studies"
